,Control_1,Hot_1,Control_2,Hot_2,pval.heat,padj.heat
isogroup262283,9.06867638838858,9.33228555469559,9.11080370062949,9.4998005069488,0.0793021679809259,0.378729878717713
isogroup262284,7.65037404463935,7.85708854438514,7.51093907777035,7.78176407986287,0.294110743577548,0.736997981246308
isogroup262285,10.1287266862697,9.39386976789025,8.60367488170613,9.87283989033402,0.87955588812167,0.977656416008025
isogroup262286,8.57895125061477,8.45394371807206,8.10812179317609,8.36643793582603,0.852228760753448,0.973397540181383
isogroup262288,9.24293048870116,9.50657655870743,9.08657870963266,9.30192664296282,0.221970323064961,0.659664353207254
isogroup262291,8.15651645284971,8.06042439676086,8.10542062490103,8.05946746985799,0.732851551876757,0.953809858415572
isogroup262293,9.30299787118105,9.11769496511605,9.1339775808561,9.14579372230109,0.634747254203672,0.926302844365914
isogroup262296,9.61249687845663,9.77353635105278,9.16347614309698,9.74899688079174,0.117437347103865,0.480301817640116
isogroup262297,10.6987107826504,10.6703240847521,10.9322401186527,10.819066526225,0.676426714164135,0.939702374021181
isogroup262298,7.54656620086149,7.07305970856389,6.91183336048167,7.60385128243796,0.779919743708728,0.960846742046878
isogroup262301,12.4157327971452,12.6683695489675,12.4075663078051,12.6706857956753,0.0494937154698806,0.277913281075085
isogroup262302,10.5994960283266,10.2477006767247,10.6905405008359,10.4945138645856,0.136122063736989,0.521044190763848
isogroup262308,7.21562167261805,7.23925519023107,6.45516645019771,6.98147963266233,0.529125448828258,0.887898404921791
isogroup262309,7.57274283325326,7.536705186107,7.49390948695439,7.33825750723273,0.703103382880767,0.945775205162023
isogroup262312,10.5526170770094,10.301028882199,10.8431981855054,10.7569187282553,0.508109088424713,0.877139940499458
isogroup262315,5.81332336023531,6.80823462917778,5.46046965096905,6.05548955811067,0.0226808065207912,0.154319346389502
isogroup262316,7.27877276218493,7.63330134926727,7.53143889576609,8.00814838270593,0.125617162396164,0.497490294189664
isogroup262317,9.64349428251547,10.0111708077503,9.74177687959154,9.97717196118762,0.0705175232020369,0.351899885443745
isogroup262318,9.08717903965136,9.35700008938809,9.11563306476786,9.37377240231238,0.132005608474665,0.512876309083294
isogroup262319,7.8734035786769,8.04904563090886,7.66143506738937,7.96669342788659,0.296149070006247,0.738782540971616
isogroup262320,14.9570121404122,15.2861768041953,14.2726284734436,14.8123457109935,0.153638985845933,0.554122144094521
isogroup262321,9.36006568718037,9.57203697546817,8.96463728748232,9.424283961928,0.150978767119113,0.549092423279439
isogroup262324,9.48310848364994,9.59881964450728,9.35367513594518,9.57313735339175,0.339227440430124,0.776757631776416
isogroup262326,12.8378303377271,13.2641136725576,12.8585150662821,13.2824137054754,0.00106875789261696,0.0105759559529911
isogroup262327,11.6548532581848,11.6300004322298,11.3629444139065,11.238780460903,0.759048361158832,0.958473908882101
isogroup262329,8.84291253832453,8.01129025781198,8.18077963448019,7.82866860059245,0.0345892320915328,0.214778937951416
isogroup262330,6.81957876824936,6.0108602057461,6.93277421022001,6.45986211078543,0.0401598343240125,0.240763621456283
isogroup262333,6.45864377332793,6.26617191542399,6.54057026395391,6.07869155090413,0.220985280028002,0.658442676042228
isogroup262334,8.59532743380075,8.86578382635104,8.44619725948631,8.6492015160954,0.261996148498322,0.705993544318949
isogroup262337,6.77815136423201,7.31292086962444,6.97162793203482,7.02351101352816,0.277388184217449,0.720955636923991
isogroup262338,5.04521730842692,5.32838777474973,4.9252802515753,5.13742154274832,0.351634638482532,0.785168184531116
isogroup262339,8.42205019474494,7.9303355530456,8.17568877874135,8.00566679082177,0.13329344632549,0.515777507859524
isogroup262342,8.23640015508373,8.61194986981688,7.77482654599817,8.28652728049842,0.117555370264337,0.480301817640116
isogroup262345,9.37365186180553,9.15080718802098,9.51472639918233,9.47781368661873,0.572107791158791,0.905912831494521
isogroup262346,10.4904986428704,10.4591429224456,10.543308862493,10.4430134279317,0.659798465599745,0.933746331907505
isogroup262347,10.2199121800032,9.78371048518264,10.1981907458145,9.96040059157149,0.0518429072497141,0.287384723913513
isogroup262348,10.0778138892359,10.0013749747881,9.79024526167386,9.93562144841588,0.883400771259646,0.978014948269881
isogroup262350,8.20687074041953,7.26994101409345,7.91893373318853,7.62874238776372,0.0241911366021175,0.162119950415654
isogroup262355,9.21511381234948,9.45345424630386,9.4167998718604,9.74770093640238,0.177442203597127,0.596272353954797
isogroup262356,11.0877064439258,11.0661674307691,10.9251140277107,11.0754620519291,0.689042582063192,0.943387978072527
isogroup262357,7.44046946020421,7.73262149639072,7.33269843719631,7.33079001353373,0.553963428993209,0.897503003016259
isogroup262358,6.78350917581692,6.96644878793886,6.70234744356093,6.97573295279885,0.355780272867004,0.789123940444034
isogroup262359,10.8618635130038,11.0633055071665,10.8179454671967,10.9715155781993,0.234004106218745,0.670689466295696
isogroup262360,10.5943073419741,10.8405296032629,10.4185765760781,10.7259931426731,0.101241315431639,0.439186288538662
isogroup262361,8.95545332169772,9.1354645649164,8.03245135928355,8.85691182734884,0.22204002826679,0.659677762841287
isogroup262364,8.17194724273624,7.28096580103103,8.46655513445063,8.70094739604199,0.765284263961097,0.959216519173559
isogroup262366,11.0552221691426,11.0745418246991,11.1894558031207,11.1446723485874,0.924887033445733,0.983814730111511
isogroup262367,9.44535551623255,9.53197443831098,9.30927909770141,9.64114509788378,0.246523993397742,0.688440045532768
isogroup262369,9.3673212529466,9.30769032899443,8.93257163375099,9.11675253000866,0.838013738136312,0.97057102481993
isogroup262370,7.51898162570918,7.38034279883514,7.59906822878257,7.44054856221193,0.511846393893343,0.879722649053967
isogroup262371,9.94792007154517,10.0362757195879,9.98324892752264,10.1207400050094,0.483393548604318,0.861723894726315
isogroup262372,7.58527926305953,7.75660935983086,7.14787842780727,7.44252150196984,0.437114633275979,0.838580995219531
isogroup262373,8.93591578946583,8.94976259424086,8.60242544934471,8.78566369257209,0.683940095127698,0.941581328457222
isogroup262374,9.08147206264104,9.14004746711633,8.92044548031867,9.22121241119733,0.34561455647237,0.780200133918045
isogroup262375,7.61383562921857,8.4329065488398,7.54525349093204,8.32634953538342,0.000260667219248402,0.00279049336138257
isogroup262379,9.04205409103661,8.94279950748607,8.72134968985939,8.98141387787981,0.735498111959561,0.954236559324405
isogroup262381,10.1193356171391,4.79793988358325,10.5790535581929,4.02216062746444,2.89605881233582e-60,1.36412644514767e-57
isogroup262383,11.3557300679509,11.2941941982312,10.9656409301156,11.10402782714,0.894331304047079,0.97910524764697
isogroup262385,8.70202579121223,8.96906382825564,8.07057651060125,8.6886439894085,0.161573298064447,0.568925405355945
isogroup262386,12.4994520511733,12.2155007024022,12.6003532471903,12.2422495749175,0.0203130110710889,0.140613539733051
isogroup262387,11.0722564931031,11.2788137763954,11.2748509426322,11.3524273950813,0.398943849406219,0.81616553070942
isogroup262388,6.85150966314297,6.65084324580523,6.75685942313707,6.84552669459831,0.841942418704892,0.971454735231998
isogroup262389,9.39088823321859,9.47167567934509,9.84141177343919,9.70372730533009,0.8515070799019,0.973397540181383
isogroup262391,9.10889941515673,9.24191075300246,8.5622328397077,8.93242900561082,0.397632798402015,0.816104008999875
isogroup262392,8.74829814249992,8.90087610850976,9.06087984914887,9.26455485604966,0.465477901152314,0.853126034285387
isogroup262397,10.7431415590331,10.5599479759494,10.5453401623825,10.7856035921091,0.869878390908162,0.976887148334152
isogroup262404,11.0482105314105,11.9546582410053,10.9676442818229,11.7362879564009,4.50446158445699e-07,6.23514304629369e-06
isogroup262405,9.13142309395337,9.29584590756722,9.49102228168248,9.49798038950866,0.738020387096537,0.955548896699404
isogroup262406,9.88121061592169,9.84408725776241,10.0230968064651,10.1163793892903,0.866952424414793,0.976887148334152
isogroup262407,10.2692775178852,10.5247114424015,10.0835152982591,10.326034568709,0.174310166629539,0.590603535398883
isogroup262413,10.8862338707311,11.099125489602,10.9899493581688,10.8549280426233,0.805814978344563,0.966851828712619
isogroup262415,8.27142595714444,8.59455231124172,8.5475764983349,8.40061375181213,0.721513416896281,0.950706987277529
isogroup262417,9.95910458789564,9.89695624148481,10.0096288060356,9.89533679721165,0.577280873833051,0.908735177059108
isogroup262420,11.5150540290963,11.5492734468814,11.5807435522152,11.616395974832,0.807754560717887,0.967312344382898
isogroup262421,6.77649524749911,6.86178086954861,7.61905656871302,7.10225606559503,0.425111926819346,0.831420442253292
isogroup262422,7.20430807014171,7.53516296465545,7.26436180794331,7.43689427960802,0.285779733941912,0.729878341404549
isogroup262423,5.38155317951762,5.2987414786635,5.29925401558129,5.18364724941289,0.70993400206096,0.948153979740572
isogroup262424,8.28765123100232,8.02678374168281,8.4281026464455,8.27080046828348,0.364215225733445,0.796801725522932
isogroup262425,7.97931986852228,8.23102858317815,8.31685130228166,8.13700003538439,0.925475907028259,0.983973974902055
isogroup262426,9.11420956339254,9.10717001715352,9.28609162705856,9.19532302069794,0.781631209240355,0.961783259854941
isogroup262427,6.98064663137085,6.92870397081969,6.99983714222028,7.16247181062946,0.811238377230024,0.968073690311151
isogroup262428,6.46789330707956,6.21143345514311,6.22827476713621,5.96012511573503,0.360578197438317,0.793869145695526
isogroup262431,10.6024786418793,9.84244105982751,10.4390341849705,10.0722206101373,0.00263642947731636,0.0238421153938769
isogroup262436,10.1064545022744,9.84635872575057,10.0299316254002,9.71604407663981,0.0916789348865466,0.414584353248508
isogroup262439,5.94055566978989,5.09625718376177,6.06037017910266,5.01417553713067,0.00028691439780511,0.00305560126758078
isogroup262440,8.83098601488545,8.91683016978262,9.10600190832335,9.26868436718029,0.59263311066296,0.915853525759431
isogroup262443,8.51994235529451,8.42676657625758,8.36172429701036,8.44731595316747,0.981329203931362,0.996761548566541
isogroup262444,13.2820209721896,13.3067648685047,13.4354234392201,13.5800299574142,0.609735039036867,0.920143178688049
isogroup262445,7.62690306609414,7.17932756964922,5.46906767221171,5.93717357837903,0.695676799459284,0.945111472260879
isogroup262446,9.13779876846938,9.1744475362919,8.68013410596044,9.01741353171957,0.484291231069071,0.862298869792062
isogroup262447,9.27955299950897,9.24554458592757,8.61141974568854,9.08142418724439,0.532630999548174,0.888937455379626
isogroup262448,10.231111692078,10.2626247213398,10.4218039504988,10.3532489553444,0.897151591147671,0.979605739108923
isogroup262449,7.04025537583582,7.11163303681472,7.14607740670096,7.03050368095049,0.921822416975985,0.983179066255098
isogroup262451,10.4397237553851,10.3361939621878,10.3612947467411,10.2775566211195,0.549259944814328,0.895645384745636
isogroup262453,7.83699067286591,7.88122030044374,8.26068571139879,7.72232457156165,0.307030356524484,0.747997998767939
isogroup262454,9.67725747314268,9.71542936503197,9.63141607131014,9.80556627750601,0.524609726143848,0.885427710544428
isogroup262455,8.87777606077666,8.75032277516065,9.09737960810854,9.05886148351536,0.727229727777225,0.952485771932843
isogroup262456,12.065468607113,11.6870446817516,12.2591666984657,11.8342143306725,0.0142463261319575,0.10494411644837
isogroup262457,9.16388547142509,9.37086603636319,9.5165209363182,9.36818954045746,0.943968933392339,0.989085536793321
isogroup262458,7.71936721198446,8.11327146637121,7.79060652179707,8.18720415507768,0.0691095873421318,0.34746756297357
isogroup262459,7.35776359123832,7.6071367852303,7.55287726947368,7.62979066061333,0.505182290277632,0.875986113797048
isogroup262461,10.6059718723563,10.6931105486351,9.87148049121133,10.7711435418558,0.113242268957592,0.470254923434476
isogroup262463,8.24745655640091,8.41883079231787,8.00770398903992,8.41708734114997,0.188595611185441,0.613010103707253
isogroup262469,6.99383512827816,6.36600373087152,5.29667442699537,5.79364893121026,0.568353412263937,0.90362474942274
isogroup262470,7.55997794572947,7.98395012357464,7.45442057916779,7.67293783790789,0.191102536914575,0.616660094651337
isogroup262472,9.68874463868292,9.58214302337944,9.74248997758804,9.65701940330546,0.566592562521084,0.903026571020303
isogroup262474,6.01844002845926,6.55213380803834,5.69334101694475,5.93617994847495,0.226542983929444,0.664080304598296
isogroup262475,9.52837812411214,9.09303899768218,9.42260519961957,9.09673692515468,0.030114979175315,0.193030927948772
isogroup262478,9.96052445260367,9.77439743080633,10.102166304583,9.95799707553232,0.365234693596916,0.797487762183738
isogroup262479,12.0148439370166,10.6257367410432,12.2336683340424,10.6175630792027,8.31449385518829e-21,3.07516399867534e-19
isogroup262480,8.80102037796116,8.51249097130013,9.1317979551388,8.47221712858867,0.0259164919591326,0.170903714575304
isogroup262482,9.68103735201998,9.55587694271003,9.77726990260316,9.64763415651521,0.455336766955345,0.8484088065228
isogroup262483,6.54690425421078,7.84812034226925,6.46272468358969,7.62891681349804,1.99014437881361e-06,2.62476161832969e-05
isogroup262485,10.0966500266786,9.77063325730647,9.98679013073138,9.74748423085156,0.0842289469956709,0.3937779601777
isogroup262486,7.06986914715531,7.0768721719011,6.61717732223033,6.76317923501505,0.825163034208479,0.97057102481993
isogroup262490,8.81509932179988,8.86482235748644,8.67368653560672,8.83019164873122,0.59508291156739,0.917472821481343
isogroup262494,9.31919279981105,9.42457591437883,9.24698351626617,9.24146366788453,0.777791036133007,0.960617100283423
isogroup262497,9.75735404019819,9.22499852335507,9.4566701233288,9.15222372784786,0.0347062127276656,0.215262085413204
isogroup262501,11.3662915789279,11.3784468554434,11.344124520785,11.2619189470781,0.819859659448605,0.969570939910639
isogroup262503,8.76199671666525,8.55711732675993,9.12860757267792,8.84997420178852,0.312504283125234,0.753869711969945
isogroup262504,8.17130441755585,7.88082298014583,7.53809168729899,7.58923716563766,0.628883706940218,0.924483335555783
isogroup262505,11.3410140995641,11.2791566491771,11.4627773353983,11.4026405122663,0.693448531670104,0.943992062378083
isogroup262510,8.78119699284288,8.66975854397056,9.01999081680542,8.56141249317456,0.160190792995423,0.566231863919929
isogroup262515,8.20710011317504,7.69232319822806,8.36836359448606,7.89372950917588,0.0294425334704387,0.189457301636867
isogroup262516,7.98127299619376,8.45194556095021,8.04702490058492,8.40371711921099,0.046265028713205,0.265408432256956
isogroup262517,11.9665055412499,11.7418704210156,12.1548561906339,11.8398461349714,0.0854626614601526,0.398030762674404
